date,000300.SH,000905.SH,000906.SH
20160628,0.5081,1.0471,0.6714
20160629,0.4779,0.2078,0.3958
20160630,0.0803,0.0538,0.0723
20160701,0.0089,-0.1952,-0.0531
20160704,1.6009,1.9691,1.7126
20160705,0.0838,0.6037,0.2419
20160706,0.2937,0.4449,0.3398
20160707,-0.2129,0.3556,-0.0393
20160708,-0.5506,-0.3155,-0.4785
20160711,0.3461,0.2007,0.3015
20160712,2.1806,1.3092,1.9134
20160713,0.2959,0.804,0.4508
20160714,-0.1859,0.1399,-0.0863
20160715,-0.0148,-0.2256,-0.0795
20160718,-0.4351,-0.4494,-0.4395
20160719,-0.4227,0.3098,-0.1984
20160720,-0.3272,-0.2179,-0.2936
20160721,0.4608,0.3862,0.4378
20160722,-0.8412,-0.8038,-0.8297
20160725,0.1774,0.2794,0.2089
20160726,1.1979,1.3371,1.2408
20160727,-1.5704,-4.0833,-2.3457
20160728,0.0899,0.2247,0.1308
20160729,-0.5342,-0.647,-0.5684
20160801,-0.8465,-1.5092,-1.0474
20160802,0.3854,0.9695,0.5616
20160803,0.1397,0.4844,0.2441
20160804,0.2437,0.6428,0.3649
20160805,0.1194,-0.5602,-0.0875
20160808,0.9071,1.41,1.0594
20160809,0.7049,0.8074,0.7361
20160810,-0.4188,-0.3671,-0.4031
20160811,-0.3077,-1.4554,-0.6569
20160812,1.8827,1.1689,1.6672
20160815,3.011,2.2771,2.7906
20160816,-0.4473,0.4093,-0.1913
20160817,-0.1539,0.301,-0.0171
20160818,-0.2539,0.0315,-0.1678
20160819,0.0159,0.1409,0.0537
20160822,-0.8388,-1.2186,-0.9537
20160823,0.1509,0.13,0.1446
20160824,-0.3581,0.0989,-0.2202
20160825,-0.6274,-0.8157,-0.6844
20160826,-0.0569,0.4413,0.0937
20160829,0.0209,0.262,0.094
20160830,0.1272,-0.0276,0.0801
20160831,0.4773,0.1316,0.3724
20160901,-0.7878,-0.8196,-0.7974
20160902,0.3797,-0.3843,0.1485
20160905,0.168,0.548,0.2824
20160906,0.6912,1.583,0.9604
20160907,-0.0541,0.0207,-0.0314
20160908,-0.0375,0.3644,0.0846
20160909,-0.6444,-0.72,-0.6674
20160912,-1.6709,-2.7726,-2.0063
20160913,-0.0696,0.4513,0.0877
20160914,-0.6626,-0.6626,-0.6626
20160919,0.7532,1.0516,0.8437
20160920,-0.1753,-0.0339,-0.1323
20160921,0.2834,0.0271,0.2055
20160922,0.7495,0.6602,0.7224
20160923,-0.4696,-0.2357,-0.3986
20160926,-1.6907,-2.026,-1.7926
20160927,0.6357,0.7273,0.6635
20160928,-0.3044,-0.0895,-0.2392
20160929,0.4177,0.2787,0.3755
20160930,0.2742,0.4651,0.3322
20161010,1.2475,1.8901,1.4429
20161011,0.3852,0.6007,0.451
20161012,-0.198,-0.0568,-0.1548
20161013,0.0799,0.0323,0.0653
20161014,0.097,-0.2365,-0.0051
20161017,-0.8461,-0.8709,-0.8536
20161018,1.3257,1.499,1.3786
20161019,-0.1533,-0.2155,-0.1723
20161020,0.0713,0.0459,0.0635
20161021,0.2753,-0.3533,0.0833
20161024,1.1971,0.9912,1.1345
20161025,-0.0037,0.3653,0.1084
20161026,-0.3758,-0.5022,-0.4143
20161027,-0.2714,-0.1995,-0.2495
20161028,-0.1664,-0.944,-0.4033
20161031,-0.1152,-0.0562,-0.0973
20161101,0.6826,0.864,0.7376
20161102,-0.7651,-0.8116,-0.7792
20161103,0.952,0.4431,0.7975
20161104,-0.3242,-0.326,-0.3248
20161107,0.0721,0.0963,0.0794
20161108,0.4328,0.5312,0.4625
20161109,-0.5358,-0.7628,-0.6045
20161110,1.1201,1.2922,1.1721
20161111,0.7848,0.7178,0.7645
20161114,0.3812,0.4727,0.4089
20161115,-0.011,0.3848,0.1088
20161116,-0.0081,0.0561,0.0114
20161117,0.2024,-0.1162,0.1057
20161118,-0.5552,-0.5145,-0.5429
20161121,0.6922,0.1395,0.5247
20161122,0.792,0.7518,0.7799
20161123,0.1835,-0.4515,-0.0081
20161124,0.4032,-0.1225,0.2453
20161125,0.9332,0.4495,0.7884
20161128,0.3914,0.2703,0.3553
20161129,0.8192,-0.7497,0.3516
20161130,-0.7306,-0.5319,-0.672
20161201,0.7641,0.5905,0.7129
20161202,-1.0121,-1.5623,-1.1743
20161205,-1.6874,-0.5361,-1.3491
20161206,-0.2956,0.0751,-0.1857
20161207,0.4797,1.0343,0.6444
20161208,-0.1613,-0.4665,-0.2523
20161209,0.6789,-0.2071,0.4152
20161212,-2.4192,-4.0657,-2.9078
20161213,-0.1216,0.4657,0.0506
20161214,-0.7662,-0.6161,-0.722
20161215,-1.1397,0.6555,-0.6106
20161216,0.1675,0.6071,0.2987
20161219,-0.5095,0.035,-0.3465
20161220,-0.5983,-0.3179,-0.5141
20161221,0.8906,0.7454,0.8469
20161222,-0.0858,-0.0917,-0.0876
20161223,-0.8416,-0.9428,-0.872
20161226,0.4475,0.2031,0.374
20161227,-0.1811,-0.0937,-0.1548
20161228,-0.4371,-0.2961,-0.3948
20161229,-0.1249,-0.2812,-0.1719
20161230,0.3735,0.1762,0.3143
20170103,0.9712,0.9122,0.9535
20170104,0.7805,1.1693,0.8969
20170105,-0.0155,0.0722,0.0108
20170106,-0.5975,-0.4323,-0.5478
20170109,0.485,0.6874,0.5459
20170110,-0.1674,-0.335,-0.2179
20170111,-0.708,-0.9691,-0.7866
20170112,-0.506,-0.9336,-0.6344
20170113,0.069,-1.2465,-0.3249
20170116,-0.0141,-2.638,-0.7925
20170117,0.2082,0.8427,0.3929
20170118,0.3911,-0.2215,0.2117
20170119,-0.3017,-0.4106,-0.3335
20170120,0.7689,1.296,0.9224
20170123,0.274,0.8195,0.4334
20170124,0.011,-0.1118,-0.025
20170125,0.3404,0.232,0.3087
20170126,0.3571,0.7143,0.4617
20170203,-0.6927,-0.2669,-0.5677
20170206,0.259,0.8402,0.4301
20170207,-0.2229,-0.053,-0.1727
20170208,0.523,0.5702,0.537
20170209,0.3844,0.6291,0.4568
20170210,0.5063,0.0937,0.3839
20170213,0.6676,0.5136,0.622
20170214,-0.0137,0.0821,0.0146
20170215,-0.4101,-0.9912,-0.5819
20170216,0.5617,0.7548,0.6185
20170217,-0.5665,-0.8204,-0.6413
20170220,1.4599,1.2351,1.3938
20170221,0.3293,0.7733,0.4597
20170222,0.1991,0.6183,0.3227
20170223,-0.4709,-0.0036,-0.3327
20170224,0.0152,0.0336,0.0206
20170227,-0.7953,-0.8016,-0.7972
20170228,0.1912,0.4158,0.2577
20170301,0.163,0.2584,0.1913
20170302,-0.6749,-0.5104,-0.6261
20170303,-0.2106,0.283,-0.0639
20170306,0.5432,0.9993,0.6792
20170307,0.2168,0.09,0.1789
20170308,-0.1513,-0.4001,-0.2256
20170309,-0.6318,-0.8882,-0.7082
20170310,0.0277,0.1325,0.0589
20170313,0.8812,0.9302,0.8958
20170314,-0.0406,-0.2215,-0.0945
20170315,0.2011,-0.1143,0.1071
20170316,0.5157,0.8831,0.6249
20170317,-1.0255,-0.9184,-0.9936
20170320,0.1105,0.2328,0.147
20170321,0.4851,0.2709,0.4212
20170322,-0.4701,-0.2479,-0.4039
20170323,0.3457,0.1907,0.2995
20170324,0.7979,0.5287,0.7176
20170327,-0.3313,-0.4671,-0.3717
20170328,-0.2366,-0.2661,-0.2454
20170329,-0.133,-0.2792,-0.1765
20170330,-0.8206,-1.6171,-1.0572
20170331,0.5612,0.4063,0.5155
20170405,1.3845,2.1607,1.6135
20170406,0.2898,0.301,0.2931
20170407,0.0972,0.2908,0.1546
20170410,-0.3504,-0.1852,-0.3013
20170411,0.3477,0.9537,0.5279
20170412,-0.2243,-0.7948,-0.3948
20170413,0.1461,0.5965,0.2802
20170414,-0.7984,-1.3232,-0.9551
20170417,-0.1882,-1.0962,-0.4584
20170418,-0.4942,-0.5945,-0.5239
20170419,-0.4871,-1.0527,-0.6542
20170420,0.4548,-0.0452,0.3077
20170421,0.1513,-0.7414,-0.1104
20170424,-1.0248,-2.5744,-1.4762
20170425,0.2831,0.3577,0.3046
20170426,0.1223,0.2587,0.1616
20170427,0.0446,0.2575,0.106
20170428,-0.2021,0.3158,-0.0525
20170502,-0.3831,0.0685,-0.2521
20170503,-0.3925,-0.2998,-0.3655
20170504,-0.2561,-0.3416,-0.281
20170505,-0.6414,-1.4025,-0.8629
20170508,-0.7018,-1.8744,-1.0411
20170509,-0.187,0.6102,0.0418
20170510,-0.4424,-2.0985,-0.9203
20170511,0.5676,-0.2243,0.3418
20170512,0.856,-0.1508,0.5705
20170515,0.4081,0.5069,0.4359
20170516,0.8665,2.057,1.2019
20170517,-0.5449,0.2147,-0.3291
20170518,-0.3476,-0.8519,-0.4916
20170519,0.1688,-0.0221,0.1145
20170522,0.2171,-1.4421,-0.2544
20170523,0.3798,-2.1046,-0.3179
20170524,-0.0008,0.5963,0.1639
20170525,1.7958,0.8889,1.5446
20170526,-0.1499,-0.237,-0.1738
20170531,0.3577,-0.2198,0.1989
20170601,0.139,-1.9592,-0.4357
20170602,-0.3211,1.0949,0.0608
20170605,-0.5092,0.7498,-0.1661
20170606,0.6956,0.4423,0.6259
20170607,1.1735,1.9429,1.3847
20170608,0.7671,0.0665,0.5737
20170609,0.4266,0.1728,0.3569
20170612,-0.0498,-1.1127,-0.3437
20170613,0.2204,1.3079,0.5188
20170614,-1.3111,-0.2278,-1.0115
20170615,-0.184,0.9174,0.123
20170616,-0.2843,-0.1356,-0.2425
20170619,0.9919,0.7386,0.9207
20170620,-0.2018,0.1567,-0.1011
20170621,1.1691,0.1861,0.8924
20170622,0.0665,-1.4125,-0.3469
20170623,0.9063,0.3,0.7387
20170626,1.2479,1.6859,1.3685
20170627,0.1806,0.025,0.1376
20170628,-0.7769,-0.4409,-0.6842
20170629,0.6215,0.5058,0.5895
20170630,-0.0553,0.346,0.0555
20170703,-0.435,0.6393,-0.1374
20170704,-0.8453,-0.4944,-0.7474
20170705,1.0966,0.7664,1.0042
20170706,0.0114,0.1241,0.0429
20170707,-0.1139,0.3928,0.0277
20170710,-0.0613,-0.3125,-0.1318
20170711,0.4686,-1.2497,-0.0125
20170712,-0.3265,0.0652,-0.2182
20170713,0.7679,0.2762,0.6316
20170714,0.4387,-0.3446,0.2222
20170717,-1.0677,-4.1164,-1.9053
20170718,0.0989,1.0546,0.3556
20170719,1.7061,2.0363,1.7954
20170720,0.4863,0.6589,0.5331
20170721,-0.5146,0.4398,-0.2556
20170724,0.3988,0.6696,0.4728
20170725,-0.6387,-0.2194,-0.5239
20170726,-0.381,-0.1121,-0.3071
20170727,0.1837,0.6071,0.3003
20170728,0.2612,0.5084,0.3295
20170731,0.4294,1.3279,0.678
20170801,0.8697,-0.182,0.5768
20170802,-0.2528,-0.5516,-0.3354
20170803,-0.8782,0.1616,-0.5913
20170804,-0.5431,-0.5885,-0.5557
20170807,0.5183,1.2579,0.7238
20170808,0.1454,0.0047,0.1061
20170809,-0.0313,0.5759,0.1382
20170810,-0.4053,-0.8013,-0.5163
20170811,-1.8453,-2.0357,-1.8985
20170814,1.2977,2.1335,1.531
20170815,0.3078,0.3515,0.3201
20170816,-0.1251,0.0639,-0.072
20170817,0.5365,0.7475,0.5958
20170818,0.0913,-0.2871,-0.0153
20170821,0.4381,0.8826,0.563
20170822,0.3022,-0.4341,0.0946
20170823,0.101,-0.8344,-0.1612
20170824,-0.5709,-0.6989,-0.6065
20170825,1.6363,1.0821,1.4821
20170828,1.2371,1.2299,1.2351
20170829,-0.2127,-0.2557,-0.2246
20170830,-0.0062,0.707,0.1913
20170831,-0.3184,0.2628,-0.1566
20170901,0.221,0.8667,0.4015
20170904,0.3936,0.5849,0.4474
20170905,0.2972,0.1094,0.2444
20170906,-0.197,0.5365,0.0091
20170907,-0.5086,-0.7344,-0.5724
20170908,-0.1014,0.2376,-0.0058
20170911,-0.009,1.1476,0.318
20170912,0.3212,-0.0845,0.2056
20170913,0.1217,0.6076,0.2598
20170914,-0.3292,-0.1824,-0.2874
20170915,0.035,-0.7515,-0.1896
20170918,0.3092,0.716,0.4247
20170919,-0.2869,-0.5013,-0.348
20170920,0.2693,0.8507,0.4346
20170921,-0.1202,-1.2018,-0.4289
20170922,-0.0023,-0.6055,-0.1731
20170925,-0.5195,-1.2502,-0.7256
20170926,0.0783,0.4757,0.1898
20170927,0.011,0.9573,0.2772
20170928,0.035,-0.2332,-0.0409
20170929,0.3653,0.54,0.4147
20171009,1.1914,1.1375,1.1761
20171010,0.1972,0.4059,0.2563
20171011,0.3297,-0.5818,0.0712
20171012,0.2631,-0.1106,0.1578
20171013,0.2057,0.7617,0.3619
20171016,-0.1927,-1.3504,-0.5192
20171017,-0.0096,-0.0946,-0.0334
20171018,0.7946,-0.7486,0.3632
20171019,-0.3274,-0.9452,-0.4982
20171020,-0.1119,1.0771,0.2153
20171023,0.1005,0.6291,0.2472
20171024,0.7275,-0.1476,0.4837
20171025,0.4433,0.6798,0.5088
20171026,0.4181,0.3616,0.4024
20171027,0.711,-0.6163,0.343
20171030,-0.3045,-1.7953,-0.7138
20171031,-0.0749,0.7439,0.1474
20171101,-0.252,-0.1105,-0.2133
20171102,0.0128,-1.0381,-0.2746
20171103,-0.111,-0.8935,-0.3233
20171106,0.7061,1.3088,0.8687
20171107,0.8296,0.6272,0.7748
20171108,-0.1539,0.1489,-0.072
20171109,0.6891,0.7568,0.7075
20171110,0.8835,0.4517,0.7664
20171113,0.3931,0.4516,0.4089
20171114,-0.6958,-0.8498,-0.7375
20171115,-0.6265,-1.1619,-0.7712
20171116,0.7694,0.3159,0.6473
20171117,0.3858,-2.9942,-0.5211
20171120,0.5577,1.1196,0.7047
20171121,1.7826,0.3603,1.4089
20171122,0.2339,-0.2619,0.105
20171123,-2.9608,-2.5613,-2.8573
20171124,0.044,0.0561,0.0472
20171127,-1.322,-1.3297,-1.324
20171128,0.1451,1.6912,0.5467
20171129,-0.0511,0.3025,0.0418
20171130,-1.1755,-0.8696,-1.095
20171201,-0.1988,0.846,0.077
20171204,0.5183,-0.5824,0.2254
20171205,0.5303,-2.3363,-0.2262
20171206,-0.6027,0.6504,-0.279
20171207,-1.1147,-0.6048,-0.9818
20171208,0.8139,1.103,0.8896
20171211,1.6516,1.3384,1.5694
20171212,-1.3143,-0.8424,-1.1907
20171213,0.8485,0.7096,0.812
20171214,-0.5911,0.1058,-0.4082
20171215,-1.125,-0.7689,-1.0311
20171218,0.1114,-0.5737,-0.0698
20171219,1.2556,0.8267,1.1427
20171220,-0.1199,-0.8299,-0.3061
20171221,0.9269,0.6313,0.8498
20171222,-0.3257,0.0703,-0.2226
20171225,-0.3221,-0.9177,-0.4776
20171226,0.299,0.5587,0.3664
20171227,-1.5397,-0.7555,-1.3355
20171228,0.6938,0.5041,0.6441
20171229,0.2975,0.7503,0.4159
20180102,1.4028,1.3023,1.3765
20180103,0.587,0.8848,0.665
20180104,0.4237,0.4584,0.4328
20180105,0.2407,-0.0044,0.1763
20180108,0.5173,0.4508,0.4998
20180109,0.7004,-0.0068,0.515
20180110,0.442,-0.6176,0.1659
20180111,-0.0529,0.3122,0.0416
20180112,0.4616,-0.4134,0.2346
20180115,0.0056,-2.2814,-0.584
20180116,0.7866,0.7637,0.7808
20180117,-0.2432,-0.5344,-0.317
20180118,0.5485,0.3086,0.4878
20180119,0.3272,-0.2294,0.1868
20180122,1.1948,1.1998,1.1961
20180123,1.0611,0.1159,0.8235
20180124,0.1659,0.6184,0.2789
20180125,-0.5651,-0.1812,-0.4689
20180126,0.3716,0.0143,0.2818
20180129,-1.8095,-1.1553,-1.6456
20180130,-1.0673,0.0564,-0.7842
20180131,0.4651,-1.9657,-0.1525
20180201,-0.7016,-3.3057,-1.3512
20180202,0.5967,0.336,0.533
20180205,0.0682,-0.1103,0.0247
20180206,-2.9307,-4.9008,-3.4106
20180207,-2.3714,0.1239,-1.7729
20180208,-0.9493,0.9656,-0.4811
20180209,-4.272,-3.6692,-4.1224
20180212,1.2876,2.5959,1.6137
20180213,1.1703,0.6642,1.043
20180214,0.796,0.3117,0.6746
20180222,2.1622,2.1007,2.1468
20180223,0.4529,0.3736,0.4331
20180226,1.1626,2.2382,1.431
20180227,-1.4432,-0.3171,-1.1599
20180228,-0.8706,0.2183,-0.5944
20180301,0.6324,1.1048,0.7532
20180302,-0.8057,-0.5565,-0.7418
20180305,0.0407,0.1282,0.0632
20180306,1.2062,1.3436,1.2416
20180307,-0.7355,-0.9615,-0.7938
20180308,1.0144,0.7398,0.9437
20180309,0.7668,1.2307,0.8858
20180312,0.4576,1.4307,0.7082
20180313,-0.8822,-0.6613,-0.8249
20180314,-0.4377,-1.0366,-0.5933
20180315,0.5602,-0.1487,0.3768
20180316,-0.9702,-0.547,-0.8613
20180319,0.4394,0.1225,0.3576
20180320,0.0848,0.3228,0.1461
20180321,-0.4084,-0.7207,-0.489
20180322,-1.0022,-0.4564,-0.8618
20180323,-2.8707,-5.1477,-3.4592
20180326,-0.6413,2.0011,0.0296
20180327,0.8602,2.2331,1.2157
20180328,-1.8029,-1.018,-1.5976
20180329,1.3359,1.0298,1.2553
20180330,0.1142,1.3237,0.4318
20180402,-0.297,0.1182,-0.187
20180403,-0.6288,-1.0169,-0.7319
20180404,-0.1972,-0.6935,-0.3287
20180409,-0.0502,0.1323,-0.002
20180410,1.9269,0.6322,1.5846
20180411,0.2844,0.3772,0.3087
20180412,-1.0082,-0.5796,-0.8959
20180413,-0.7051,-0.3991,-0.6247
20180416,-1.6089,-0.2452,-1.2497
20180417,-1.5811,-2.0216,-1.6983
20180418,0.4706,1.3547,0.7051
20180419,1.2097,0.5707,1.0391
20180420,-1.3376,-2.0633,-1.5305
20180423,0.1455,-0.9678,-0.1487
20180424,2.0488,2.2884,2.1116
20180425,-0.3847,0.0374,-0.2739
20180426,-1.9121,-1.8701,-1.901
20180427,0.0368,0.2224,0.0857
20180502,0.1802,-0.0966,0.1072
20180503,0.7799,0.9441,0.8232
20180504,-0.4852,-0.0222,-0.3631
20180507,1.5787,1.8589,1.6528
20180508,1.1603,0.3767,0.9527
20180509,-0.1821,-0.2082,-0.189
20180510,0.5538,0.1881,0.4575
20180511,-0.5193,-0.815,-0.597
20180514,0.9413,-0.397,0.5904
20180515,0.3787,0.8884,0.511
20180516,-0.7964,-0.2741,-0.6603
20180517,-0.7397,-0.5045,-0.6781
20180518,1.0096,0.3578,0.8388
20180521,0.4657,1.2852,0.6794
20180522,-0.3834,0.341,-0.1933
20180523,-1.3216,-1.2976,-1.3153
20180524,-0.7099,-0.353,-0.6158
20180525,-0.2801,-1.2486,-0.5362
20180528,0.4392,-0.4484,0.2061
20180529,-0.7631,-0.9475,-0.8112
20180530,-2.1198,-2.6195,-2.25
20180531,2.1218,1.265,1.8994
20180601,-0.836,-1.2053,-0.9312
20180604,0.981,-0.0346,0.7198
20180605,0.9911,1.688,1.169
20180606,-0.2071,-0.0834,-0.1754
20180607,-0.1652,-0.6276,-0.284
20180608,-1.3416,-1.1975,-1.3047
20180611,0.0097,-0.6517,-0.1568
20180612,1.2162,1.0828,1.1828
20180613,-0.9831,-1.5163,-1.1166
20180614,-0.3953,-0.3582,-0.386
20180615,-0.5282,-1.8434,-0.856
20180619,-3.5252,-6.2407,-4.1953
20180620,0.3957,1.1024,0.5663
20180621,-1.1685,-2.0995,-1.3945
20180622,0.4436,1.3926,0.6723
20180625,-1.3419,-0.68,-1.1812
20180626,-0.8248,0.6878,-0.4557
20180627,-2.0347,-0.9842,-1.7755
20180628,-1.0331,-1.0645,-1.0409
20180629,2.5546,3.2176,2.7196
20180702,-2.9342,-1.5137,-2.5792
20180703,0.0386,1.1355,0.3157
20180704,-1.3356,-1.4583,-1.3668
20180705,-0.6335,-2.7059,-1.1609
20180706,0.6787,0.2783,0.5784
20180709,2.7952,2.2199,2.6515
20180710,0.2409,0.5674,0.3221
20180711,-1.7299,-1.9542,-1.7858
20180712,2.1578,2.7074,2.2945
20180713,0.3342,0.6125,0.4037
20180716,-0.5899,-0.1727,-0.4854
20180717,-0.654,0.0192,-0.4849
20180718,-0.5234,-0.7613,-0.5835
20180719,-0.0868,-0.8787,-0.2865
20180720,1.8829,1.2506,1.7244
20180723,0.9407,0.7488,0.8928
20180724,1.587,1.7383,1.6248
20180725,-0.1104,0.0757,-0.0639
20180726,-1.1601,-0.6627,-1.0358
20180727,-0.4247,-0.4587,-0.4332
20180730,-0.1746,-1.2219,-0.4372
20180731,0.0733,0.0688,0.0722
20180801,-1.9976,-1.6062,-1.9002
20180802,-2.217,-2.1421,-2.1983
20180803,-1.6516,-1.3263,-1.5704
20180806,-1.2672,-2.1198,-1.4805
20180807,2.9205,2.7278,2.8726
20180808,-1.6137,-1.5393,-1.5952
20180809,2.5048,2.5449,2.5148
20180810,0.2204,0.5143,0.2935
20180813,-0.431,0.4922,-0.2011
20180814,-0.5141,-0.344,-0.4715
20180815,-2.3996,-2.0857,-2.3208
20180816,-0.4632,-0.9008,-0.5733
20180817,-1.4376,-1.7458,-1.5149
20180820,1.1652,0.6168,1.028
20180821,1.818,1.2277,1.6709
20180822,-0.562,-1.1235,-0.7013
20180823,0.3649,0.5509,0.4109
20180824,0.1599,-0.2339,0.0625
20180827,2.443,2.2212,2.3883
20180828,-0.188,0.2851,-0.0715
20180829,-0.3999,-0.6483,-0.4613
20180830,-1.0476,-1.5144,-1.1628
20180831,-0.4951,-1.0745,-0.6375
20180903,-0.3802,0.4995,-0.1649
20180904,1.2666,1.0624,1.2163
20180905,-1.9548,-1.5387,-1.8524
20180906,-1.0691,-0.4504,-0.9164
20180907,0.4525,-0.0327,0.3322
20180910,-1.4515,-1.8135,-1.5409
20180911,-0.1813,-0.042,-0.147
20180912,-0.6881,-0.1899,-0.5653
20180913,1.0787,0.5803,0.9553
20180914,0.1707,-1.083,-0.1386
20180917,-1.1464,-1.4494,-1.2205
20180918,2.0128,1.7625,1.9518
20180919,1.3168,1.1399,1.2737
20180920,-0.0711,-0.072,-0.0714
20180921,3.0319,1.5155,2.6634
20180925,-0.8996,-0.2636,-0.7468
20180926,1.1077,0.4816,0.9565
20180927,-0.3995,-1.2511,-0.6042
20180928,1.0364,0.9536,1.0166
20181008,-4.3028,-3.2128,-4.0427
20181009,-0.0671,-0.2496,-0.111
20181010,-0.2157,-0.108,-0.1898
20181011,-4.799,-6.9649,-5.32
20181012,1.492,-0.6822,0.9781
20181015,-1.3964,-1.8439,-1.5004
20181016,-0.8149,-2.3688,-1.175
20181017,0.557,0.822,0.6177
20181018,-2.3685,-2.7803,-2.4629
20181019,2.9744,2.7255,2.9175
20181022,4.3167,4.97,4.4658
20181023,-2.6557,-1.8367,-2.4679
20181024,0.15,-0.1897,0.0716
20181025,0.1915,-0.2607,0.0874
20181026,-0.6472,-0.0109,-0.5012
20181029,-3.0484,-1.6871,-2.7346
20181030,1.0846,1.0094,1.0671
20181031,1.4006,1.6175,1.4511
20181101,0.7359,0.6186,0.7086
20181102,3.5634,3.2324,3.4863
20181105,-0.8331,0.0649,-0.6243
20181106,-0.6033,-0.0615,-0.4765
20181107,-0.6549,-0.5174,-0.6226
20181108,-0.2836,-0.7431,-0.3917
20181109,-1.4109,-0.3129,-1.1536
20181112,1.1901,2.5883,1.5206
20181113,1.0059,1.8263,1.2019
20181114,-1.002,-0.395,-0.8561
20181115,1.1678,1.6347,1.2806
20181116,0.4719,0.8503,0.5636
20181119,1.1336,0.2498,0.9189
20181120,-2.3127,-2.8537,-2.4433
20181121,0.2512,0.3796,0.2821
20181122,-0.3739,-0.0735,-0.3016
20181123,-2.2073,-3.8794,-2.6105
20181126,-0.071,-0.1669,-0.0938
20181127,-0.1274,0.4623,0.0128
20181128,1.3289,1.2354,1.3066
20181129,-1.2985,-2.1647,-1.5053
20181130,1.1166,0.7122,1.0207
20181203,2.7819,3.165,2.8725
20181204,0.2073,0.4659,0.2686
20181205,-0.4806,-0.7387,-0.5419
20181206,-2.1627,-2.0346,-2.1323
20181207,-0.0034,-0.0029,-0.0033
20181210,-1.1567,-1.1709,-1.1601
20181211,0.4787,0.8317,0.5624
20181212,0.3416,-0.0511,0.2481
20181213,1.5481,1.1343,1.4499
20181214,-1.6704,-2.3869,-1.8398
20181217,-0.1489,-0.1489,-0.1489
20181218,-1.0366,-0.5399,-0.9171
20181219,-1.1923,-1.3783,-1.2373
20181220,-0.767,0.2793,-0.5145
20181221,-1.2395,-0.6718,-1.1014
20181224,0.2906,1.0299,0.4712
20181225,-0.6885,-1.1512,-0.8021
20181226,-0.5054,-0.4049,-0.4808
20181227,-0.384,-1.12,-0.5643
20181228,0.6737,0.1626,0.5492
20190102,-1.3658,-0.8656,-1.2444
20190103,-0.158,-0.4635,-0.2324
20190104,2.3958,2.3845,2.3931
20190107,0.607,1.8392,0.9064
20190108,-0.2161,-0.2571,-0.2261
20190109,1.0097,0.2683,0.828
20190110,-0.1881,-0.1611,-0.1815
20190111,0.719,0.771,0.7317
20190114,-0.8722,-0.6565,-0.8196
20190115,1.9625,1.4186,1.8296
20190116,0.0211,-0.241,-0.0427
20190117,-0.5509,-0.7643,-0.6027
20190118,1.8242,1.0242,1.6302
20190121,0.5512,0.5939,0.5615
20190122,-1.3284,-1.4949,-1.3686
20190123,-0.072,0.1725,-0.0131
20190124,0.5644,0.521,0.5539
20190125,0.8132,-0.4548,0.5074
20190128,-0.0217,-0.2599,-0.0786
20190129,0.3201,-1.2289,-0.0492
20190130,-0.798,-1.0028,-0.8462
20190131,1.0462,-0.8346,0.6038
20190201,1.4294,2.8205,1.752
20190211,1.8192,2.5289,1.9855
20190212,0.7217,0.8317,0.7476
20190213,2.0026,1.6426,1.9177
20190214,0.1505,0.4379,0.2181
20190215,-1.8646,-0.6495,-1.5782
20190218,3.206,3.5148,3.2795
20190219,-0.1781,0.1348,-0.1035
20190220,0.3582,0.0073,0.2743
20190221,-0.2671,-0.1817,-0.2468
20190222,2.2486,2.536,2.3172
20190225,5.9477,5.59,5.8621
20190226,-1.201,-0.115,-0.942
20190227,-0.171,-0.41,-0.2285
20190228,-0.2453,0.1476,-0.1509
20190301,2.1896,0.8345,1.8633
20190304,1.1838,1.7963,1.3298
20190305,0.5775,2.6567,1.0753
20190306,0.8406,1.7892,1.0713
20190307,-1.0197,1.2725,-0.4583
20190308,-3.9716,-3.9005,-3.9539
20190311,1.9788,4.0163,2.4868
20190312,0.6809,1.7342,0.9474
20190313,-0.8297,-2.2724,-1.1976
20190314,-0.6903,-2.3293,-1.1037
20190315,1.2578,1.142,1.2289
20190318,2.8503,2.653,2.8012
20190319,-0.4617,0.3817,-0.2521
20190320,0.0385,-0.1158,-0.0001
20190321,0.0378,1.336,0.3622
20190322,-0.0805,0.5844,0.0872
20190325,-2.373,-1.289,-2.0981
20190326,-1.1325,-2.7892,-1.556
20190327,1.1606,0.9824,1.1157
20190328,-0.4005,-1.4273,-0.6594
20190329,3.8608,3.3059,3.722
20190401,2.6234,3.7887,2.9137
20190402,-0.0665,0.3076,0.0276
20190403,1.281,1.0473,1.2221
20190404,0.9963,0.6086,0.8988
20190408,-0.1231,-0.4075,-0.1945
20190409,0.4486,0.1781,0.3809
20190410,0.2556,-0.1244,0.1607
20190411,-2.1604,-2.1123,-2.1484
20190412,-0.2242,-0.2236,-0.224
20190415,-0.3282,-1.0217,-0.5011
20190416,2.7736,2.1398,2.6164
20190417,0.0355,0.5317,0.158
20190418,-0.371,-0.5606,-0.418
20190419,1.1918,0.6062,1.047
20190422,-2.3054,-1.4997,-2.107
20190423,-0.1641,-1.6596,-0.5347
20190424,0.2758,0.918,0.4331
20190425,-2.1903,-3.8964,-2.6104
20190426,-1.3329,-0.9231,-1.2334
20190429,0.2843,-2.6337,-0.4268
20190430,0.3302,0.7968,0.4414
